order_id,order_date,customer_id,country,category,unit_price,quantity,status
O101725,2025-11-20,C2772,CH,Fashion,67.39,4,delivered
O102698,2025-11-20,C1268,CH,Books,13.73,1,delivered
O104316,2025-11-20,C1704,CH,Electronics,264.62,3,delivered
O104206,2025-11-21,C1564,CH,Home,38.51,1,delivered
O104243,2025-11-21,C1529,CH,Home,108.97,3,delivered
O102926,2025-11-21,C2795,CH,Electronics,1205.64,2,delivered
O100595,2025-11-21,C2656,IT,Sports,62.96,4,delivered
O104976,2025-11-21,C1975,AT,Electronics,197.36,1,delivered
O101184,2025-11-21,C2266,IT,Home,77.54,2,delivered
O101622,2025-11-22,C2672,DE,Books,13.28,3,cancelled
O100855,2025-11-22,C1903,FR,Fashion,50.73,1,returned
O100396,2025-11-22,C2143,CH,Fashion,48.77,3,returned
O104950,2025-11-22,C2331,CH,Home,63.71,2,delivered
O103407,2025-11-22,C2447,IT,Sports,82.64,1,delivered
O104442,2025-11-22,C2614,CH,Fashion,31.7,3,delivered
O101955,2025-11-22,C2047,IT,Fashion,41.55,4,delivered
O101806,2025-11-22,C1914,AT,Fashion,24.43,3,delivered
O104454,2025-11-22,C1189,FR,Home,46.0,2,delivered
O102136,2025-11-22,C2744,CH,Fashion,47.81,2,delivered
O101014,2025-11-22,C1401,CH,Fashion,52.81,1,delivered
O101170,2025-11-22,C2695,FR,Home,97.76,1,delivered
O100466,2025-11-23,C2680,CH,Electronics,79.88,3,delivered
O103227,2025-11-23,C2502,CH,Fashion,23.4,3,delivered
O103888,2025-11-23,C2772,CH,Electronics,168.38,1,delivered
O104265,2025-11-23,C1691,CH,Fashion,23.36,2,delivered
O101874,2025-11-24,C1464,DE,Fashion,41.44,3,delivered
O101942,2025-11-24,C2671,CH,Fashion,41.28,3,returned
O100419,2025-11-24,C2546,CH,Fashion,26.4,4,delivered
O103632,2025-11-24,C1821,CH,Books,24.74,2,delivered
O102009,2025-11-24,C1571,FR,Sports,59.54,3,delivered
O100142,2025-11-24,C1612,AT,Books,12.0,1,delivered
O104905,2025-11-24,C1006,CH,Fashion,61.1,3,returned
O104158,2025-11-24,C2555,CH,Electronics,103.7,3,delivered
O104488,2025-11-24,C1265,DE,Home,84.0,3,delivered
O104446,2025-11-24,C2081,DE,Sports,37.9,3,delivered
O103687,2025-11-24,C1053,DE,Home,43.13,2,delivered
O104788,2025-11-24,C2685,DE,Electronics,25.86,2,delivered
O104790,2025-11-24,C2119,DE,Sports,58.6,3,delivered
O101681,2025-11-24,C2040,FR,Books,13.32,3,delivered
O103792,2025-11-24,C1989,FR,Home,59.93,1,returned
O104346,2025-11-24,C1654,CH,Fashion,54.45,2,delivered
O104045,2025-11-25,C2360,FR,Fashion,22.29,2,delivered
O103533,2025-11-25,C1245,AT,Fashion,66.83,3,delivered
O101610,2025-11-25,C1519,CH,Fashion,44.19,4,delivered
O101982,2025-11-25,C1687,DE,Books,21.36,3,delivered
O101027,2025-11-25,C1814,FR,Fashion,30.81,2,delivered
O104015,2025-11-25,C1177,DE,Electronics,364.8,2,cancelled
O100625,2025-11-25,C2572,CH,Fashion,50.49,1,delivered
O104392,2025-11-25,C2069,CH,Fashion,49.88,3,delivered
O102748,2025-11-26,C2444,CH,Electronics,222.48,3,delivered
O104389,2025-11-26,C1214,DE,Electronics,158.29,1,delivered
O104471,2025-11-26,C2617,CH,Home,65.76,2,delivered
O104635,2025-11-26,C2052,CH,Fashion,28.06,2,delivered
O104197,2025-11-26,C1315,AT,Electronics,91.69,1,returned
O104630,2025-11-26,C2641,AT,Electronics,210.34,3,delivered
O101836,2025-11-26,C1383,IT,Fashion,53.51,4,delivered
O100178,2025-11-26,C1309,DE,Home,60.06,3,returned
O103801,2025-11-26,C1140,DE,Electronics,205.04,2,delivered
O103565,2025-11-26,C1929,IT,Home,81.95,2,delivered
O104181,2025-11-26,C1494,CH,Electronics,332.02,2,delivered
O102794,2025-11-26,C1313,CH,Electronics,37.74,4,delivered
O100328,2025-11-26,C1000,CH,Sports,56.64,4,delivered
O103192,2025-11-27,C1466,CH,Home,55.27,1,delivered
O104250,2025-11-27,C1865,DE,Fashion,33.3,1,delivered
O104090,2025-11-28,C1770,AT,Fashion,105.21,1,returned
O100308,2025-11-28,C1378,CH,Sports,102.4,4,delivered
O103229,2025-11-28,C2117,CH,Sports,48.34,4,delivered
O103789,2025-11-28,C2163,CH,Home,103.51,1,delivered
O100955,2025-11-28,C1750,CH,Fashion,37.47,1,delivered
O100502,2025-11-28,C1527,CH,Books,10.94,3,delivered
O104074,2025-11-28,C2135,CH,Home,63.65,3,delivered
O104644,2025-11-29,C1878,IT,Books,6.62,2,delivered
O103602,2025-11-29,C2487,CH,Electronics,1912.05,2,delivered
O103956,2025-11-29,C1734,IT,Books,17.56,4,delivered
O104682,2025-11-29,C1560,FR,Sports,63.25,3,delivered
O104914,2025-11-29,C1339,DE,Home,58.2,3,delivered
O104875,2025-11-29,C2488,AT,Fashion,28.88,2,delivered
O103141,2025-11-29,C1662,CH,Fashion,29.87,1,delivered
O101459,2025-11-29,C2104,DE,Books,15.04,3,delivered
O103947,2025-11-29,C2205,DE,Fashion,33.5,2,delivered
O104879,2025-11-29,C1692,FR,Sports,71.57,2,delivered
O101319,2025-11-29,C2437,AT,Home,144.98,1,returned
O100443,2025-11-29,C1577,CH,Books,13.41,4,delivered
O101549,2025-11-30,C1322,CH,Books,26.2,2,delivered
O103198,2025-11-30,C2484,DE,Sports,86.48,1,delivered
O102863,2025-11-30,C2590,DE,Books,17.13,1,delivered
O101439,2025-11-30,C1551,IT,Home,179.16,2,delivered
O102228,2025-11-30,C1166,DE,Fashion,57.15,2,delivered
O102970,2025-11-30,C2151,CH,Sports,49.86,4,returned
O102565,2025-11-30,C1240,DE,Fashion,33.7,4,cancelled
O104561,2025-11-30,C1214,DE,Electronics,94.02,2,delivered
O101679,2025-11-30,C2795,DE,Sports,26.5,3,delivered
O102622,2025-11-30,C2528,CH,Home,125.35,4,delivered
O101846,2025-12-01,C1971,DE,Electronics,264.17,2,returned
O103548,2025-12-01,C1553,AT,Home,42.02,1,delivered
O104186,2025-12-01,C1279,FR,Sports,30.66,3,cancelled
O102553,2025-12-02,C2448,FR,Books,22.95,1,delivered
O100210,2025-12-02,C2595,FR,Home,45.4,1,delivered
O101080,2025-12-02,C1412,CH,Electronics,372.66,4,returned
O104647,2025-12-02,C1970,AT,Sports,172.59,2,delivered
O100542,2025-12-02,C2578,CH,Home,25.51,3,delivered
O100453,2025-12-02,C2224,CH,Electronics,373.1,3,delivered
O101323,2025-12-02,C2504,CH,Fashion,23.45,1,delivered
O101823,2025-12-03,C1323,AT,Home,110.25,2,delivered
O101538,2025-12-03,C2413,IT,Home,63.0,3,cancelled
O103092,2025-12-03,C2475,DE,Books,13.22,1,delivered
O102417,2025-12-03,C2185,FR,Fashion,48.92,3,delivered
O104605,2025-12-03,C2162,CH,Electronics,592.66,2,delivered
O100014,2025-12-03,C2156,CH,Home,74.44,1,cancelled
O102758,2025-12-03,C1798,AT,Sports,43.73,3,cancelled
O104115,2025-12-03,C1101,DE,Home,171.63,3,delivered
O104224,2025-12-03,C1589,CH,Sports,21.85,2,delivered
O104052,2025-12-03,C1675,CH,Books,25.94,4,delivered
O101325,2025-12-03,C2069,DE,Home,59.23,4,delivered
O102513,2025-12-03,C2444,DE,Electronics,60.08,2,cancelled
O100650,2025-12-03,C1988,FR,Electronics,108.72,2,delivered
O101566,2025-12-04,C1828,AT,Books,25.61,1,delivered
O102120,2025-12-04,C2298,FR,Electronics,150.36,3,delivered
O100216,2025-12-04,C1017,DE,Home,105.63,1,delivered
O101923,2025-12-04,C1438,CH,Electronics,77.8,1,delivered
O100768,2025-12-04,C2780,CH,Electronics,134.11,2,delivered
O103190,2025-12-04,C1952,CH,Electronics,436.48,4,delivered
O101547,2025-12-05,C2285,FR,Books,14.11,3,delivered
O103139,2025-12-05,C1626,DE,Electronics,68.13,1,delivered
O100187,2025-12-05,C1960,IT,Sports,119.64,4,delivered
O101801,2025-12-05,C1010,FR,Home,42.64,2,delivered
O103535,2025-12-06,C2421,DE,Fashion,50.0,2,delivered
O103724,2025-12-06,C2306,DE,Electronics,79.65,1,delivered
O100012,2025-12-06,C1294,CH,Fashion,40.38,2,delivered
O104480,2025-12-06,C1991,CH,Sports,99.9,2,delivered
O102956,2025-12-06,C1168,DE,Fashion,43.33,1,delivered
O100928,2025-12-06,C2289,IT,Electronics,99.87,1,delivered
O104425,2025-12-06,C1389,FR,Books,42.16,3,delivered
O103044,2025-12-07,C1436,FR,Fashion,45.01,2,delivered
O100341,2025-12-07,C2275,DE,Books,8.88,3,delivered
O104594,2025-12-07,C2306,DE,Electronics,150.9,3,delivered
O102603,2025-12-07,C2554,FR,Electronics,125.46,3,delivered
O101907,2025-12-07,C1560,DE,Sports,90.49,4,delivered
O104696,2025-12-07,C1645,AT,Sports,110.88,1,delivered
O102260,2025-12-07,C1097,DE,Sports,60.22,3,delivered
O100039,2025-12-07,C1568,IT,Sports,27.3,1,delivered
O102456,2025-12-07,C1160,FR,Electronics,2188.92,1,delivered
O104668,2025-12-07,C2500,DE,Books,9.36,4,delivered
O104283,2025-12-07,C1010,CH,Electronics,1311.29,3,delivered
O103788,2025-12-07,C2608,FR,Books,19.8,2,delivered
O100568,2025-12-07,C1105,DE,Home,22.19,1,delivered
O101073,2025-12-08,C1762,DE,Home,62.37,4,delivered
O101797,2025-12-08,C2179,CH,Fashion,71.95,2,delivered
O101567,2025-12-08,C1431,DE,Sports,106.87,2,delivered
O102373,2025-12-08,C1256,CH,Books,19.96,4,returned
O103986,2025-12-08,C1385,DE,Books,17.41,1,delivered
O103886,2025-12-08,C2097,DE,Fashion,17.05,2,delivered
O102382,2025-12-08,C1290,CH,Sports,52.5,2,delivered
O104499,2025-12-09,C2615,DE,Home,42.15,3,delivered
O103806,2025-12-09,C2481,CH,Fashion,19.54,3,returned
O102559,2025-12-09,C1870,IT,Fashion,67.81,3,delivered
O104413,2025-12-09,C2406,CH,Fashion,25.35,2,delivered
O103643,2025-12-09,C1270,CH,Electronics,173.01,2,delivered
O101133,2025-12-09,C2249,FR,Electronics,86.11,3,delivered
O100669,2025-12-10,C2071,CH,Electronics,97.24,2,delivered
O100045,2025-12-10,C2608,CH,Sports,198.09,2,delivered
O100849,2025-12-10,C1355,CH,Electronics,172.15,3,returned
O103821,2025-12-10,C1258,FR,Fashion,30.56,2,delivered
O104532,2025-12-10,C1585,AT,Electronics,1550.89,2,delivered
O100327,2025-12-10,C1386,FR,Fashion,20.46,2,delivered
O104223,2025-12-10,C1769,CH,Electronics,154.39,2,delivered
O100385,2025-12-11,C1713,CH,Sports,80.63,3,cancelled
O100198,2025-12-11,C2420,CH,Electronics,27.57,3,delivered
O101632,2025-12-11,C2599,AT,Home,76.21,4,delivered
O102434,2025-12-11,C1725,DE,Fashion,56.24,3,delivered
O104294,2025-12-11,C1211,FR,Sports,60.51,3,delivered
O102213,2025-12-11,C1230,CH,Sports,40.8,3,delivered
O100245,2025-12-11,C1779,DE,Fashion,46.84,1,delivered
O102649,2025-12-11,C2737,CH,Fashion,146.49,1,returned
O104799,2025-12-11,C1730,DE,Home,33.05,4,delivered
O101588,2025-12-12,C2775,CH,Home,69.96,2,delivered
O100902,2025-12-12,C1686,AT,Home,42.87,2,delivered
O100566,2025-12-12,C2121,FR,Electronics,122.02,3,delivered
O103103,2025-12-12,C2259,AT,Fashion,27.66,3,delivered
O104717,2025-12-12,C1357,FR,Fashion,76.76,2,delivered
O104951,2025-12-12,C1601,CH,Fashion,28.25,3,delivered
O102368,2025-12-13,C2704,AT,Sports,60.17,3,delivered
O100375,2025-12-13,C1737,AT,Electronics,280.11,3,delivered
O104230,2025-12-13,C1697,CH,Electronics,109.22,3,delivered
O104642,2025-12-13,C2789,DE,Books,42.87,1,delivered
O101506,2025-12-13,C1058,DE,Electronics,453.24,2,delivered
O100572,2025-12-13,C2491,FR,Fashion,87.5,1,delivered
O104960,2025-12-13,C1607,CH,Home,141.56,1,cancelled
O104168,2025-12-13,C2602,CH,Books,13.4,2,delivered
O103689,2025-12-13,C2463,DE,Electronics,172.89,2,returned
O104793,2025-12-13,C1896,FR,Fashion,33.03,2,delivered
O100978,2025-12-14,C2778,FR,Electronics,259.65,2,delivered
O103389,2025-12-14,C1849,DE,Electronics,141.18,3,delivered
O102119,2025-12-14,C2615,CH,Fashion,39.87,1,delivered
O102049,2025-12-14,C1644,DE,Fashion,43.08,3,returned
O102286,2025-12-14,C1457,CH,Sports,39.07,3,delivered
O101832,2025-12-14,C1342,CH,Sports,139.78,2,delivered
O103862,2025-12-14,C1147,AT,Sports,62.39,3,delivered
O104459,2025-12-14,C2681,CH,Fashion,38.71,3,delivered
O104306,2025-12-14,C1238,DE,Electronics,38.42,2,delivered
O103884,2025-12-14,C2659,CH,Books,16.88,2,delivered
O102602,2025-12-14,C2352,IT,Fashion,31.91,2,delivered
O103079,2025-12-15,C2332,CH,Home,45.48,3,delivered
O103337,2025-12-15,C2175,CH,Home,39.45,2,cancelled
O100267,2025-12-15,C1641,FR,Fashion,38.12,3,returned
O101524,2025-12-15,C1338,CH,Electronics,179.12,1,delivered
O101181,2025-12-15,C2735,CH,Home,57.59,2,delivered
O104515,2025-12-15,C2100,CH,Sports,89.75,3,delivered
O103709,2025-12-15,C1499,DE,Books,26.96,4,delivered
O104140,2025-12-15,C1165,DE,Home,95.71,3,delivered
O104399,2025-12-15,C1322,DE,Fashion,44.77,2,delivered
O101929,2025-12-15,C2214,DE,Sports,100.99,1,delivered
O101669,2025-12-15,C2072,IT,Fashion,56.93,3,delivered
O101222,2025-12-15,C2750,CH,Books,17.81,2,delivered
O103438,2025-12-16,C1403,DE,Fashion,14.75,4,delivered
O104676,2025-12-16,C1807,CH,Sports,91.06,4,delivered
O103089,2025-12-16,C1219,AT,Fashion,35.79,3,delivered
O104622,2025-12-16,C1422,IT,Fashion,56.65,2,delivered
O100649,2025-12-16,C1487,CH,Fashion,40.0,3,delivered
O100076,2025-12-16,C2177,CH,Fashion,35.03,1,delivered
O101269,2025-12-17,C1030,AT,Books,24.94,4,delivered
O100381,2025-12-17,C1575,CH,Home,46.06,1,delivered
O102458,2025-12-17,C2003,FR,Home,51.71,3,delivered
O101042,2025-12-17,C1531,CH,Fashion,60.27,2,delivered
O103230,2025-12-17,C2227,AT,Fashion,102.1,1,delivered
O101267,2025-12-17,C1564,CH,Sports,19.19,1,returned
O102578,2025-12-17,C2782,IT,Fashion,28.75,3,delivered
O101471,2025-12-17,C2480,DE,Books,,3,returned
O102835,2025-12-17,C1593,CH,Fashion,224.79,2,delivered
O101698,2025-12-18,C1615,DE,Sports,31.83,2,delivered
O102906,2025-12-18,C1828,DE,Books,14.29,2,cancelled
O102782,2025-12-18,C1914,CH,Home,38.39,2,delivered
O103581,2025-12-18,C1195,CH,Sports,121.76,2,returned
O100194,2025-12-18,C2563,FR,Home,111.96,2,delivered
O104447,2025-12-18,C2698,CH,Sports,39.65,2,delivered
O100894,2025-12-18,C1274,AT,Electronics,215.9,1,cancelled
O102964,2025-12-18,C1906,FR,Fashion,11.31,3,delivered
O102925,2025-12-18,C1929,CH,Home,53.67,3,delivered
O104171,2025-12-18,C1743,FR,Home,172.56,3,delivered
O103287,2025-12-18,C1362,CH,Home,55.92,1,delivered
O103162,2025-12-18,C1904,DE,Home,132.17,3,delivered
O104151,2025-12-19,C1581,DE,Books,28.09,1,delivered
O104196,2025-12-19,C1388,CH,Electronics,47.98,2,delivered
O103993,2025-12-19,C1227,DE,Sports,46.41,2,delivered
O100897,2025-12-19,C1312,DE,Fashion,28.37,1,delivered
O101257,2025-12-19,C1081,IT,Sports,104.67,2,delivered
O104582,2025-12-19,C1495,FR,Electronics,191.79,2,delivered
O100600,2025-12-19,C2751,CH,Sports,135.83,1,delivered
O104018,2025-12-19,C2455,IT,Electronics,242.86,1,delivered
O102940,2025-12-19,C2068,DE,Home,65.18,2,delivered
O101581,2025-12-19,C1049,DE,Electronics,94.97,3,delivered
O103733,2025-12-20,C1705,CH,Home,59.12,3,delivered
O103940,2025-12-20,C1374,CH,Books,11.98,1,delivered
O101602,2025-12-20,C1385,DE,Home,62.61,1,delivered
O104578,2025-12-20,C2341,DE,Home,72.66,2,delivered
O103982,2025-12-20,C2255,DE,Fashion,36.73,1,returned
O100262,2025-12-20,C1283,AT,Books,18.32,2,delivered
O101537,2025-12-20,C2225,DE,Books,29.72,3,delivered
O102802,2025-12-20,C1517,CH,Books,,3,delivered
O103453,2025-12-20,C1595,FR,Electronics,156.09,3,delivered
O103661,2025-12-20,C2118,DE,Fashion,23.05,3,delivered
O101384,2025-12-20,C1469,AT,Books,14.43,3,delivered
O102230,2025-12-20,C2453,CH,Home,51.19,2,delivered
O103869,2025-12-20,C2527,FR,Home,104.47,2,delivered
O104954,2025-12-20,C2205,DE,Fashion,45.83,1,delivered
O104831,2025-12-20,C2178,FR,Books,35.58,3,delivered
O103753,2025-12-20,C1327,CH,Sports,40.81,1,delivered
O101463,2025-12-20,C1427,DE,Fashion,92.86,2,delivered
O101968,2025-12-20,C2372,CH,Sports,68.13,3,delivered
O104119,2025-12-20,C2772,DE,Sports,97.16,2,delivered
O101364,2025-12-21,C2068,DE,Electronics,338.39,1,delivered
O103071,2025-12-21,C2227,DE,Fashion,51.63,4,delivered
O103520,2025-12-21,C1450,AT,Fashion,51.53,3,delivered
O103603,2025-12-21,C2027,DE,Home,63.13,2,delivered
O104686,2025-12-21,C1321,AT,Books,24.63,3,delivered
O103719,2025-12-21,C2354,DE,Fashion,50.4,3,delivered
O103642,2025-12-21,C2562,DE,Home,56.7,1,returned
O103979,2025-12-22,C1856,DE,Home,65.37,1,returned
O104661,2025-12-22,C1044,CH,Fashion,68.08,1,delivered
O104277,2025-12-22,C2776,CH,Fashion,42.29,3,delivered
O103123,2025-12-22,C1127,AT,Electronics,62.24,1,delivered
O100306,2025-12-22,C2049,CH,Electronics,132.95,2,delivered
O103180,2025-12-22,C2644,DE,Home,34.22,3,delivered
O101871,2025-12-22,C1628,CH,Fashion,20.51,1,delivered
O103811,2025-12-22,C1080,CH,Books,15.14,1,delivered
O102806,2025-12-23,C2052,CH,Home,20.52,1,returned
O100809,2025-12-23,C2248,CH,Fashion,37.45,2,delivered
O100346,2025-12-23,C2061,FR,Home,50.22,3,delivered
O102039,2025-12-23,C1638,FR,Electronics,231.36,3,delivered
O100967,2025-12-23,C2230,CH,Home,22.6,2,delivered
O102445,2025-12-23,C1711,CH,Electronics,,4,delivered
O103747,2025-12-23,C1484,IT,Fashion,69.59,2,returned
O100966,2025-12-23,C2622,FR,Home,69.44,1,delivered
O100515,2025-12-23,C2287,CH,Electronics,212.46,2,delivered
O102716,2025-12-24,C2042,IT,Fashion,33.77,1,delivered
O100732,2025-12-24,C2227,IT,Fashion,87.91,2,delivered
O104745,2025-12-24,C1038,IT,Fashion,23.4,2,returned
O102097,2025-12-24,C2756,CH,Electronics,396.85,4,delivered
O103736,2025-12-24,C2233,CH,Sports,71.18,3,delivered
O100801,2025-12-24,C1353,FR,Home,63.68,1,delivered
O101561,2025-12-24,C2643,DE,Books,21.26,3,delivered
O104157,2025-12-24,C1109,FR,Fashion,41.02,3,delivered
O101539,2025-12-25,C2693,CH,Books,7.29,4,delivered
O100657,2025-12-25,C2720,CH,Fashion,47.87,3,returned
O103247,2025-12-25,C2424,CH,Electronics,91.49,1,delivered
O104530,2025-12-25,C1292,DE,Fashion,26.3,4,delivered
O102574,2025-12-25,C1412,FR,Books,18.27,2,delivered
O101996,2025-12-25,C1112,CH,Fashion,50.35,1,delivered
O102278,2025-12-25,C1020,DE,Books,25.16,2,delivered
O102540,2025-12-25,C2260,FR,Home,35.13,2,delivered
O102992,2025-12-26,C1221,DE,Sports,73.54,1,delivered
O100522,2025-12-26,C1702,DE,Books,18.46,4,delivered
O104887,2025-12-26,C1201,CH,Home,39.66,4,delivered
O101403,2025-12-26,C2705,DE,Electronics,117.17,1,cancelled
O102610,2025-12-26,C1686,CH,Books,34.14,1,delivered
O104906,2025-12-26,C2519,DE,Fashion,45.26,2,delivered
O102322,2025-12-26,C1610,CH,Sports,95.35,3,delivered
O102883,2025-12-26,C1000,DE,Home,75.94,2,delivered
O101374,2025-12-26,C1789,CH,Books,32.02,3,delivered
O101491,2025-12-26,C1871,IT,Home,99.59,3,delivered
O101616,2025-12-27,C2648,CH,Books,8.0,3,delivered
O103024,2025-12-27,C2370,DE,Books,7.56,4,delivered
O102007,2025-12-27,C1981,CH,Sports,129.84,3,returned
O100598,2025-12-27,C2312,DE,Fashion,54.44,2,returned
O103446,2025-12-27,C2629,FR,Home,56.15,2,delivered
O101348,2025-12-27,C1235,DE,Books,45.37,1,returned
O102537,2025-12-27,C1936,AT,Electronics,126.75,1,delivered
O103460,2025-12-27,C1160,CH,Fashion,89.24,1,delivered
O101013,2025-12-27,C2360,AT,Home,92.98,4,delivered
O102994,2025-12-27,C1077,CH,Home,108.7,4,delivered
O103677,2025-12-27,C2701,CH,Books,21.97,2,delivered
O102187,2025-12-28,C1826,DE,Fashion,73.54,3,cancelled
O101529,2025-12-28,C1616,CH,Books,23.1,2,delivered
O101232,2025-12-28,C1545,CH,Books,11.71,3,delivered
O100581,2025-12-28,C1674,CH,Fashion,132.49,3,delivered
O101475,2025-12-28,C1348,FR,Books,35.6,3,delivered
O103614,2025-12-28,C2147,CH,Sports,120.7,1,delivered
O102014,2025-12-28,C2756,AT,Electronics,232.49,2,delivered
O101928,2025-12-28,C1342,DE,Sports,59.0,3,delivered
O104722,2025-12-28,C2778,DE,Sports,120.18,2,delivered
O101925,2025-12-28,C1740,CH,Fashion,85.42,2,cancelled
O101813,2025-12-28,C2113,AT,Home,64.6,3,returned
O102918,2025-12-28,C2072,CH,Home,38.94,4,delivered
O104763,2025-12-28,C2751,CH,Home,34.15,3,delivered
O104441,2025-12-29,C2517,CH,Home,96.56,2,cancelled
O100836,2025-12-29,C2718,FR,Home,39.55,3,delivered
O100747,2025-12-29,C2406,DE,Fashion,58.59,2,delivered
O102843,2025-12-30,C2740,AT,Electronics,179.35,3,delivered
O103740,2025-12-30,C2443,DE,Home,50.5,4,delivered
O101972,2025-12-30,C1740,FR,Books,9.46,2,delivered
O101619,2025-12-30,C2761,CH,Home,15.36,1,returned
O104723,2025-12-30,C2539,FR,Books,33.6,3,delivered
O102619,2025-12-30,C2649,CH,Fashion,39.79,2,delivered
O101275,2025-12-31,C2659,DE,Electronics,105.41,2,delivered
O102799,2025-12-31,C2380,DE,Home,39.18,2,delivered
O100111,2025-12-31,C1164,FR,Sports,105.53,3,delivered
O101165,2025-12-31,C2195,DE,Fashion,60.17,4,delivered
O100722,2025-12-31,C1918,CH,Home,41.95,1,delivered
O101220,2025-12-31,C1192,IT,Electronics,381.98,2,delivered
O103097,2026-01-01,C2747,DE,Home,64.64,3,delivered
O104298,2026-01-01,C1023,DE,Sports,177.81,3,delivered
O100004,2026-01-01,C1623,CH,Books,36.07,3,delivered
O101750,2026-01-01,C2222,CH,Electronics,182.8,2,delivered
O102644,2026-01-01,C2782,CH,Home,138.19,2,delivered
O104782,2026-01-01,C1730,CH,Fashion,34.5,2,delivered
O102375,2026-01-01,C2253,CH,Home,42.41,2,delivered
O103182,2026-01-01,C1515,DE,Home,112.26,3,delivered
O103844,2026-01-01,C1387,CH,Fashion,46.14,1,delivered
O104908,2026-01-01,C1365,FR,Sports,65.9,3,delivered
O104818,2026-01-02,C1757,IT,Electronics,66.87,2,delivered
O104834,2026-01-02,C2633,CH,Fashion,44.12,2,delivered
O101493,2026-01-02,C1988,CH,Fashion,41.8,3,delivered
O102030,2026-01-02,C2418,CH,Fashion,43.72,2,returned
O104625,2026-01-02,C2492,FR,Fashion,20.34,1,delivered
O103486,2026-01-02,C2664,DE,Home,32.68,3,delivered
O103795,2026-01-02,C1555,DE,Electronics,182.08,2,delivered
O101490,2026-01-02,C1830,IT,Fashion,86.53,3,returned
O100290,2026-01-02,C2216,DE,Fashion,27.84,2,delivered
O100051,2026-01-02,C1122,DE,Fashion,24.84,2,delivered
O101460,2026-01-02,C1447,DE,Sports,50.79,2,delivered
O100998,2026-01-02,C2140,CH,Home,55.36,3,delivered
O100596,2026-01-02,C2248,CH,Books,9.4,1,delivered
O100642,2026-01-03,C2509,DE,Electronics,547.44,3,delivered
O102274,2026-01-03,C1885,CH,Fashion,30.59,3,delivered
O100054,2026-01-03,C2724,FR,Electronics,283.37,1,delivered
O100623,2026-01-03,C2640,CH,Fashion,57.14,3,delivered
O103254,2026-01-03,C1625,FR,Electronics,157.83,3,delivered
O103263,2026-01-03,C2632,CH,Home,51.98,1,returned
O101029,2026-01-04,C1413,AT,Fashion,42.5,2,delivered
O104931,2026-01-04,C1986,DE,Home,85.63,1,delivered
O100571,2026-01-04,C2429,DE,Books,16.88,3,delivered
O100535,2026-01-04,C1524,CH,Fashion,53.98,1,delivered
O103436,2026-01-04,C1341,FR,Home,61.2,1,delivered
O102028,2026-01-04,C2304,IT,Home,73.71,3,delivered
O100887,2026-01-04,C1985,AT,Fashion,80.66,2,delivered
O101611,2026-01-05,C2314,DE,Fashion,57.21,1,delivered
O104323,2026-01-05,C2035,CH,Books,23.4,1,delivered
O102977,2026-01-05,C1396,DE,Electronics,492.48,1,delivered
O101240,2026-01-05,C1804,IT,Home,57.06,1,delivered
O102215,2026-01-05,C2053,FR,Books,18.37,2,cancelled
O103106,2026-01-05,C2512,DE,Sports,64.73,1,delivered
O101151,2026-01-05,C2763,FR,Fashion,30.59,3,delivered
O102433,2026-01-05,C2081,DE,Books,16.5,2,delivered
O101641,2026-01-05,C2731,DE,Home,86.21,2,delivered
O104789,2026-01-05,C1673,DE,Home,36.8,1,returned
O103965,2026-01-05,C1778,DE,Books,8.08,3,delivered
O103557,2026-01-06,C2079,DE,Home,48.49,3,delivered
O103090,2026-01-06,C1733,IT,Electronics,159.03,2,delivered
O100834,2026-01-06,C2703,CH,Home,125.25,2,delivered
O101591,2026-01-06,C2143,DE,Electronics,116.41,3,delivered
O101621,2026-01-06,C1400,DE,Fashion,46.87,3,delivered
O103090,2026-01-06,C1733,IT,Electronics,159.03,2,delivered
O101040,2026-01-07,C2640,FR,Books,21.68,3,delivered
O104176,2026-01-07,C2664,AT,Sports,109.23,1,delivered
O104345,2026-01-07,C2085,IT,Sports,83.65,2,delivered
O100904,2026-01-07,C2571,AT,Books,22.42,3,delivered
O102634,2026-01-07,C1052,DE,Books,22.54,2,delivered
O100637,2026-01-07,C1692,IT,Sports,26.65,2,delivered
O103782,2026-01-07,C2778,IT,Home,32.46,1,delivered
O100584,2026-01-07,C2768,CH,Sports,97.03,1,delivered
O102078,2026-01-07,C1270,IT,Electronics,261.0,1,delivered
O100135,2026-01-07,C2017,DE,Home,23.62,3,delivered
O102876,2026-01-08,C2198,DE,Fashion,59.35,2,delivered
O100756,2026-01-08,C2682,DE,Home,261.47,2,delivered
O104662,2026-01-08,C2387,DE,Sports,39.0,2,delivered
O102150,2026-01-08,C1584,DE,Home,22.93,1,delivered
O102380,2026-01-08,C1706,DE,Home,58.94,2,returned
O103328,2026-01-08,C1336,DE,Books,13.2,3,delivered
O101714,2026-01-08,C1115,CH,Sports,70.13,2,delivered
O101553,2026-01-08,C1003,AT,Sports,107.67,1,delivered
O104943,2026-01-08,C1876,CH,Fashion,112.33,3,delivered
O103851,2026-01-08,C2657,DE,Electronics,15.81,3,delivered
O100005,2026-01-08,C2606,FR,Home,77.51,2,returned
O102173,2026-01-09,C2048,AT,Electronics,80.33,2,delivered
O100311,2026-01-09,C2419,IT,Electronics,115.61,3,delivered
O104747,2026-01-09,C1420,CH,Fashion,32.15,1,delivered
